Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_PWBNH_28918_1,TECH-II/180/2022/6 Dated Guwahati the 6th Jan 2023,"Construction of new school building for up gradation of secondary to higher secondary under Samgra Shiksha, Assam at Kholabandha High School in Barpeta District","Construction of new school building for up gradation of secondary to higher secondary under Samgra Shiksha, Assam at Kholabandha High School in Barpeta District",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Jan-2023 03:00 PM,20-Jan-2023 11:00 AM ,180.0,No ,No,Online,07-Feb-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Barpeta,781301.0,2.0,"3,23,59,600",MD. AZADUR RAHMAN,32359609.0,Rejected-AOC,08-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_29064_1,SE(B)/DIB/CS-16/22-23/1213-A,DEVELOPMENT OF SADIYA DEORI SAAL SADIYA AT BURA BURI THAN 2021-2022,DEVELOPMENT OF SADIYA DEORI SAAL SADIYA AT BURA BURI THAN 2021-2022,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,31-Jan-2023 09:00 AM,31-Jan-2023 11:00 AM ,180.0,No ,No,Online,07-Feb-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,SADIYA AT BURA BURI THAN,786157.0,2.0,"99,01,424",M/S PAPORI ENTERPRISE,,Rejected-AOC,,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2023_PWBNH_29175_1,SE(B)/DIB/CS-18/22-23/16-A,Infrastructure Development of RCC G plas 1 Brahmaputra Valley Fertilizer Corpration Ltd BVFCL Hospital Namrup Dibrugarh Assam,Infrastructure Development of RCC G plas 1 Brahmaputra Valley Fertilizer Corpration Ltd BVFCL Hospital Namrup Dibrugarh Assam,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,07-Feb-2023 09:00 AM,07-Feb-2023 11:00 AM ,180.0,No ,No,Online,16-Feb-2023 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,BVFCL Hospital Namrup Dibrugarh,786623.0,2.0,"1,94,17,484",M/S Archangel Group,19962877.0,Rejected-AOC,04-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2023_PWBNH_29176_1,SE(B)/DIB/CS-14/22-23/60-A,"Repair and Renovation works for setting up of Regional Forensic Science Laboratory Civil, Electrical works at the erstwhile Medical Record Department Building of AMCH Dibrugarh","Repair and Renovation works for setting up of Regional Forensic Science Laboratory Civil, Electrical works at the erstwhile Medical Record Department Building of AMCH Dibrugarh",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,07-Feb-2023 09:00 AM,07-Feb-2023 11:00 AM ,180.0,No ,No,Online,16-Feb-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,AMCH Dibrugarh,786001.0,2.0,"93,85,890",BABUL BURAGOHAIN,9964021.0,Accepted-AOC,24-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2023_PWBNH_29219_1,CS/173/2022-23/6030,"Improvement ,Up-gradation and renovation of State Guest House No.1, Koinadhara by renovating the existing Police barracks by providing GCI sheet, view cutters, renovation of boundary wall by providing new Toilet with septic tank ,pet house etc. at Ko","Improvement ,Up-gradation and renovation of State Guest House No.1, Koinadhara by renovating the existing Police barracks by providing GCI sheet, view cutters, renovation of boundary wall by providing new Toilet with septic tank ,pet house etc. at Ko",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,08-Feb-2023 12:45 PM,13-Feb-2023 11:00 AM ,180.0,No ,No,Online,16-Feb-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Khanapara,781022.0,2.0,"40,95,846",Animesh Barman,4095846.0,Accepted-AOC,20-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2023_PWBNH_29224_1,CS/172/2022-23/6029,"Improvement, up-gradation and renovation of state Guest House No.1, by constructing Xray room visitors shade room and watch tower etc. at Koinadhara, Khanapara","Improvement, up-gradation and renovation of state Guest House No.1, by constructing Xray room visitors shade room and watch tower etc. at Koinadhara, Khanapara",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,08-Feb-2023 02:30 PM,13-Feb-2023 11:00 AM ,180.0,No ,No,Online,16-Feb-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Khanapara,781022.0,2.0,"26,64,649",BIJIT HAZARIKA,2664527.0,Accepted-AOC,18-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2023_PWBNH_29225_1,CS/172/2022-23/6029,"Improvement, up-gradation and renovation of state Guest House No.1, by repairing and renovation of the existing sentry post at Koinadhara, Khanapara","Improvement, up-gradation and renovation of state Guest House No.1, by repairing and renovation of the existing sentry post at Koinadhara, Khanapara",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,08-Feb-2023 02:30 PM,13-Feb-2023 11:00 AM ,180.0,No ,No,Online,16-Feb-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Khanapara,781022.0,2.0,"30,00,989",BIJIT HAZARIKA,2998254.0,Accepted-AOC,16-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2023_PWBNH_29229_1,E/Tender/2022-23/06/129,Construction of master drain at Jonai Circuit house Jonai Dhemaji,Construction of master drain at Jonai Circuit house Jonai Dhemaji,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,08-Feb-2023 05:00 PM,16-Feb-2023 12:00 PM ,180.0,No ,No,Online,22-Feb-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH||EE-North Lakhimpur Building Div - PWBNH,Jonai,787060.0,2.0,"38,79,646",HOMEN PEGU,3685665.0,Accepted-AOC,05-Apr-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH||EE-North Lakhimpur Building Div - PWBNH
2023_PWBNH_29390_1,IX/JDTBD/2022-23/Rep and Retrofitting/JUD/4622,"Repairing and retrofitting of Library room at Judicial court building, Jorhat","Repairing and retrofitting of Library room at Judicial court building, Jorhat",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Feb-2023 11:00 AM,27-Feb-2023 11:00 AM ,180.0,No ,No,Online,14-Mar-2023 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Jorhat,785001.0,2.0,"39,48,463",Bhabananda Nath,4140000.0,Rejected-AOC,02-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2023_PWBNH_29414_1,SE/TB/TEN/45/2022-23/7672 Dated 15.02.2023,Establishment of RT PCR lab at Biswanath Chariali SDCH in Biswanath District under ECRP-II,Establishment of RT PCR lab at Biswanath Chariali SDCH in Biswanath District under ECRP-II,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Feb-2023 01:00 PM,23-Feb-2023 12:00 PM ,180.0,No ,No,Online,14-Mar-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH,Biswanath Chariali,784176.0,2.0,"36,76,776",Sri Beekey Agarwala,3636666.0,Rejected-AOC,02-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH
2023_PWBNH_29709_1,CE/BLDG/ARC-II/124/2022/06 Dated Ghy 23rd Feb 2023,"Consultancy services for Construction of New Governor s Residence at Kharghuli, Guwahati, Assam","Consultancy services for Construction of New Governor s Residence at Kharghuli, Guwahati, Assam",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,03-Mar-2023 04:00 PM,06-Mar-2023 03:30 PM ,180.0,No ,No,Online,20-Mar-2023 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Kharghuli,781020.0,2.0,"1,12,00,000",Design Associates Inc,10000000.0,Accepted-AOC,11-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_29871_1,C/S.No.228of 2022-23/6423,"Arrangement of Newly approved Record Room No.4 for storing category B and C Files near the Record room No.3 at Janata Bhawan, Complex, Dispur, Ghy-6","Arrangement of Newly approved Record Room No.4 for storing category B and C Files near the Record room No.3 at Janata Bhawan, Complex, Dispur, Ghy-6",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,14-Mar-2023 11:50 AM,22-Mar-2023 11:00 AM ,180.0,No ,No,Online,31-Mar-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Work,781006.0,2.0,"25,84,644",AVANEESH ASSOCIATES,2583579.0,Rejected-Technical,19-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2023_PWBNH_29887_1,E/Tender/2022-23/08/140,Construction of 2nd Floor and provision for Lift on Gplus1 Building of Madhabdev University,Construction of 2nd Floor and provision for Lift on Gplus1 Building of Madhabdev University,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 02:00 PM,24-Mar-2023 04:00 PM ,180.0,No ,No,Online,28-Mar-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH||EE-North Lakhimpur Building Div - PWBNH,Narayanpur,784164.0,2.0,"76,19,169",Rajib Ali Hazarika,6781093.0,Rejected-AOC,02-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH||EE-North Lakhimpur Building Div - PWBNH
2023_PWBNH_29957_1,EE/JGWTBD_Consultancy_Judicial,"Consultancy services for the work Construction of Judicial Court Building with Garage (2nos.), Sentry post (2nos.), internal boundary wall and CC Pavement in the Judicial Court Complex at Amingaon, Guwahati (Balance work)","Consultancy services for the work Construction of Judicial Court Building with Garage (2nos.), Sentry post (2nos.), internal boundary wall and CC Pavement in the Judicial Court Complex at Amingaon, Guwahati (Balance work)",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,20-Mar-2023 10:00 AM,20-Mar-2023 12:00 PM ,180.0,No ,No,Online,28-Mar-2023 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE- Guwahati Building Division-2 - PWBNH,Amingaon Kamrup,781031.0,2.0,"30,65,943",INTEGRA VENTURES,3617000.0,Rejected-AOC,20-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE- Guwahati Building Division-2 - PWBNH
2023_PWBNH_30009_1,CS/274/2022-23/7140,Renovation and Upgradation works of Block No.B5 modification of existing kitchen floor tiles change of door chowkaths painting work wall paper Sanitary and WS works at Senior Officers Colony Khanapara Guwahati22,Renovation and Upgradation works of Block No.B5 modification of existing kitchen floor tiles change of door chowkaths painting work wall paper Sanitary and WS works at Senior Officers Colony Khanapara Guwahati22,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,21-Mar-2023 02:00 PM,30-Mar-2023 11:00 AM ,180.0,No ,No,Online,10-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Khanapara,781022.0,2.0,"49,59,094",M/S AK ENTERPRISE,4958493.0,Accepted-AOC,02-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2023_PWBNH_30024_1,SE(N)/14/2022-23/Pt/3017,"Modification of District Library, Barpeta","Modification of District Library, Barpeta",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,21-Mar-2023 04:30 PM,31-Mar-2023 12:00 PM ,180.0,No ,No,Online,04-Apr-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Barpeta,781301.0,2.0,"33,48,521",Nikhil Choudhury,4219119.0,Accepted-AOC,31-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_30036_1,DGETBD_LKRB State College_Music_Assam,"Infrastructure Development of Luit Konwar Rudra Baruah State College of Music, Assam, Panjabari, Guwahati-37","Infrastructure Development of Luit Konwar Rudra Baruah State College of Music, Assam, Panjabari, Guwahati-37",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,22-Mar-2023 10:00 AM,27-Mar-2023 12:00 PM ,180.0,No ,No,Online,06-Apr-2023 12:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||Dispur Ghy East Teritorial Building Division,Panjabari Guwahati,781037.0,2.0,"45,23,964",Manikalpa,3922250.0,Rejected-AOC,11-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||Dispur Ghy East Teritorial Building Division
2023_PWBNH_30188_1,SE/BII_Academic bldg_College_Art_Crafts,"Construction of Ground floor of New Academic Building (provision for Three Storied) for one Academic Department cum Library at Govt. College of Art and Crafts, Assam, Basistha, Guwahati-29","Construction of Ground floor of New Academic Building (provision for Three Storied) for one Academic Department cum Library at Govt. College of Art and Crafts, Assam, Basistha, Guwahati-29",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,01-Apr-2023 12:00 PM,04-Apr-2023 12:00 PM ,180.0,No ,No,Online,13-Apr-2023 04:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,Basistha Guwahati,781029.0,2.0,"1,54,31,374",ABUL FAZAL ABDULLAH,12537992.0,Rejected-AOC,19-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2023_PWBNH_30209_1,SE/BII_GF_State Cancer Hospital GMC,"Repair and renovation of Ground floor of existing Hospital Building, State Cancer Hospital GMC Ghy-32","Repair and renovation of Ground floor of existing Hospital Building, State Cancer Hospital GMC Ghy-32",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,04-Apr-2023 12:00 PM,06-Apr-2023 12:00 PM ,180.0,No ,No,Online,19-Apr-2023 04:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"GMCH, Guwahati",781032.0,2.0,"1,38,35,426",GURUCHARAN PRAJAPATI,11600000.0,Rejected-Technical,20-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2023_PWBNH_30215_1,CS/297/2022-23/7337,"Anti-Termite Treatment for outside and inside area of all the Blocks at Janata Bhawan, Dispur, Guwahati-06","Anti-Termite Treatment for outside and inside area of all the Blocks at Janata Bhawan, Dispur, Guwahati-06",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Mar-2023 11:00 AM,03-Apr-2023 11:00 AM ,180.0,No ,No,Online,12-Apr-2023 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Dispur,781006.0,2.0,"31,91,184",M/S AK ENTERPRISE,3190976.0,Rejected-Technical,02-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2023_PWBNH_30300_1,SE/BII_Video Conference Hall_Transport,"Renovation and up gradation of Video Conference Hall in the Commissionerate of Transport, Assam","Renovation and up gradation of Video Conference Hall in the Commissionerate of Transport, Assam Khanapara, Guwahati-2 (including providing internal electrification and installation commissioning of video Conference system",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,10-Apr-2023 12:00 PM,11-Apr-2023 12:00 PM ,180.0,No ,No,Online,19-Apr-2023 04:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"Khanapara, Guwahati",781022.0,2.0,"71,08,923",Brajen Das,7118029.0,Rejected-AOC,16-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2023_PWBNH_30382_1,SBC/CS/2022-23/19/248,Improvement of District Library at Karimganj,"Civil, Sanitary Water supply and Electrical Work",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,05-Apr-2023 05:30 PM,06-Apr-2023 12:00 PM ,180.0,No ,No,Online,11-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,Karimganj in Karimganj District,788710.0,2.0,"40,58,018",ANIRUDDHA BHATTACHARJEE,4057500.0,Rejected-AOC,29-Apr-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH
2023_PWBNH_30383_1,SE/BII_Govt. Qtr. No. M-10_Minister Colony,"Repairing renovation extension and Construction of interior design, replacement of outside gate, renewing sanitary and water supply fittings including inside and outside painting etc. in Govt. Qtr. No. M-10 at New Minister Colony, Dispur","Repairing renovation extension and Construction of interior design, replacement of outside gate, renewing sanitary and water supply fittings including inside and outside painting etc. in Govt. Qtr. No. M-10 at New Minister Colony, Dispur",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,12-Apr-2023 12:00 PM,13-Apr-2023 12:00 PM ,180.0,No ,No,Online,26-Apr-2023 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"Dispur, Guwahati",781006.0,2.0,"94,58,196",Art E Mide Construction Private Limited,9452238.0,Rejected-AOC,12-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2023_PWBNH_30384_1,SE/BII_Barrack_Gym_ATM_DC office_Amingaon,"Construction of security barrack, gym room, ATM shed and other interior works at newly constructed Integrated office building of Deputy Commissioner and other office campus of Kamrup, Amingaon","Construction of security barrack, gym room, ATM shed and other interior works at newly constructed Integrated office building of Deputy Commissioner and other office campus of Kamrup, Amingaon",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,12-Apr-2023 12:00 PM,13-Apr-2023 12:00 PM ,180.0,No ,No,Online,26-Apr-2023 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"Amingaon, Kamrup",781031.0,2.0,"78,47,528",M/s. Ashirvad Associates,7800000.0,Rejected-AOC,13-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2023_PWBNH_30389_1,DDTBDS/2022-23 /GAD/Dhemaji/3514,"Development of Public auditorium including construction of paver block and drainage around the DC office building, Dhemaji","Development of Public auditorium including construction of paver block and drainage around the DC office building, Dhemaji",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,19-Apr-2023 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH,Dhemaji,787057.0,2.0,"32,57,500",Manuj Bhuyan,3387799.0,Accepted-AOC,17-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH
2023_PWBNH_30389_2,DDTBDS/2022-23 /GAD/Dhemaji/3514,Construction of Master drain at SDO (C ) Residence at Jonai,Construction of Master drain at SDO (C ) Residence at Jonai,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,19-Apr-2023 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH,Jonai,787060.0,2.0,"33,78,698",TAZER ALI,3513868.0,Not Admitted-Fee/PreQual/Technical,16-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH
2023_PWBNH_30389_3,DDTBDS/2022-23 /GAD/Dhemaji/3514,"Construction of Data Entry Operator Room in Dhemaji Election Office , Dhemaji","Construction of Data Entry Operator Room in Dhemaji Election Office , Dhemaji",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,19-Apr-2023 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH,Dhemaji,787057.0,2.0,"24,87,363",Manuj Bhuyan,2599293.0,Rejected-AOC,16-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH
2023_PWBNH_30389_4,DDTBDS/2022-23 /GAD/Dhemaji/3514,Construction of building of Toroni /copyist inside the Dhemaji DC office campus,Construction of building of Toroni /copyist inside the Dhemaji DC office campus,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,19-Apr-2023 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH,Dhemaji,787057.0,2.0,"35,92,230",Manuj Bhuyan,3735920.0,Accepted-AOC,17-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH
2023_PWBNH_30390_1,DDTBDS/2022-23 /Judicial/Dhemaji/3513,"Construction of Brick Boundary wall and Earth filling at Judicial Land under Sub-Judicial Magistrate, Jonai, Dist-Dhemaji, Assam for the year 2021","Construction of Brick Boundary wall and Earth filling at Judicial Land under Sub-Judicial Magistrate, Jonai, Dist-Dhemaji, Assam for the year 2021",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,19-Apr-2023 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH,Jonai,787060.0,2.0,"44,92,750",M/s Bhawani Construction,4672498.0,Not Admitted-Fee/PreQual/Technical,16-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH
2023_PWBNH_30410_1,SBC/CS/2023-24/01/252/Gr-I,"Repairing Painting of Mycology Parasitology section and windows in the 3floor of Microbiology Department, Painting of preparation room of Surgery OT and chemical treatment of 2 nos of Doctors toilet in the Orthopaedics .T at Silchar Medical College","Civil, Sanitary Water supply and Electrical Work",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,07-Apr-2023 09:00 AM,10-Apr-2023 12:00 PM ,180.0,No ,No,Online,12-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,"SMCH,SIlchar",788014.0,2.0,"27,73,855",HIRENDRA SEKHAR CHAKRABORTY,2773853.0,Accepted-AOC,06-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH
2023_PWBNH_30411_1,SBC/CS/2023-24/01/252/Gr-II,"Repair Renovation of Administrative building at SMCH, Silchar GrII","Civil, Sanitary Water supply and Electrical Work",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,07-Apr-2023 09:00 AM,10-Apr-2023 12:00 PM ,180.0,No ,No,Online,12-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SMCH SIlchar,788014.0,2.0,"1,62,74,853",ANIRUDDHA BHATTACHARJEE,16274852.77,Accepted-AOC,06-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH
2023_PWBNH_30412_1,SBC/CS/2023-24/01/252/Gr-III,"Construction of RCC Ramp G3 foundation provisionfor emergency exit of 40 bedded ICU over 3floor of South block including linking of first floor second floor of South block Central block at SMCH, Silchar GrIII","Civil, Sanitary Water supply and Electrical Work",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,07-Apr-2023 09:00 AM,10-Apr-2023 12:00 PM ,180.0,No ,No,Online,12-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SMCH Silchar,788014.0,2.0,"1,31,19,989",Ikbal Bahar Choudhury,13119987.24,Accepted-AOC,06-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH
2023_PWBNH_30413_1,SBC/CS/2023-24/01/252/Gr-IV,Repair Renovation of Govt Dental CollegeSilchar GrIV,"Civil, Sanitary Water supply and Electrical Work",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,07-Apr-2023 09:00 AM,10-Apr-2023 12:00 PM ,180.0,No ,No,Online,12-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SMCH Silchar,788014.0,2.0,"42,85,392",HIRENDRA SEKHAR CHAKRABORTY,4177397.0,Rejected-AOC,06-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH
2023_PWBNH_30425_1,DDTBDS/2022-23 /GAD/Dhemaji/3532,Development of the parking lot inside the Dhemaji D.C. office campus along with the drainage system at Dhemaji.,Development of the parking lot inside the Dhemaji D.C. office campus along with the drainage system at Dhemaji.,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,10-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,25-Apr-2023 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH,Dhemaji,787057.0,2.0,"56,97,000",Manuj Bhuyan,5919214.09,Accepted-AOC,12-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH
